S,T,Magnitude,X,Y,Temperature
15,69,0.014899899,-0.000297,0.9999999,0.8543199
16,69,0.036247009,0.5370679,0.843539,0.8534195
17,69,0.056247009,0.3636458,0.9315373,0.8485153
18,69,0.044596666,0.2345385,0.9721068,0.8477778
19,69,0.044596666,-0.1411703,0.9899853,0.8455938
20,69,0.042510058,-0.2320827,0.9726961,0.8468774
21,69,0.022510058,-0.0781061,0.9969451,0.8454214
22,69,0.035161168,0.1159219,0.9932584,0.8445402
23,69,0.035161168,0.1422283,0.9898339,0.8426724
24,69,0.026327583,0.2851569,0.9584808,0.8433716
25,69,0.026327583,0.2131706,0.977015,0.8415805
26,69,0.045918044,0.1328273,0.9911392,0.8394157
27,69,0.045918044,0.4123573,0.9110222,0.8358716
28,69,0.046274013,0.4219567,0.906616,0.8364847
29,69,0.066274013,0.4505377,0.8927574,0.8359387
30,69,0.048407994,0.7176576,0.6963962,0.8357088
31,69,0.048407994,0.6971829,0.7168933,0.8360727
32,69,0.060984576,0.5218825,0.8530174,0.8354885
33,69,0.060984576,0.5769827,0.8167563,0.8342624
34,69,0.05075004,0.8949842,0.4460977,0.8322892
35,69,0.05075004,0.5100387,0.8601515,0.8323947
36,69,0.071775382,0.5118943,0.8590485,0.8304023
37,69,0.051775382,0.6226524,0.7824985,0.831159
38,69,0.061141017,0.6419275,0.7667654,0.8334195
39,69,0.081141017,0.5466238,0.8373783,0.8311015
40,69,0.075475566,0.7694686,0.6386846,0.8244445
41,69,0.095475566,0.9407991,0.3389646,0.8198084
42,69,0.099366873,0.8508767,0.5253654,0.8203065
43,69,0.079366873,0.8554289,0.5179202,0.8211398
44,69,0.128651432,0.9165736,0.3998661,0.8174138
45,69,0.128651432,0.8999401,0.4360136,0.8127203
46,69,0.107440068,0.8760186,0.4822773,0.8034962
47,69,0.107440068,0.9469064,0.3215093,0.8088123
48,69,0.102018139,0.9256656,0.3783427,0.8102873
49,69,0.122018139,0.9474838,0.3198038,0.809272
50,69,0.127459047,0.9543084,0.2988235,0.8068199
51,69,0.127459047,0.9332864,0.3591329,0.8030747
52,69,0.10614284,0.9203469,0.391103,0.7974138
53,69,0.10614284,0.9495177,0.3137134,0.7966571
54,69,0.077648098,0.9169254,0.3990587,0.7945498
55,69,0.097648098,0.8708765,0.4915019,0.7918007
56,69,0.127187425,0.9205197,0.3906961,0.79
57,69,0.107187425,0.8952625,0.445539,0.7853448
58,69,0.103970889,0.9208913,0.3898194,0.7851245
59,69,0.103970889,0.9080462,0.4188699,0.7810728
60,69,0.093760834,0.8961835,0.4436836,0.7806513
61,69,0.133760834,0.8778229,0.4789852,0.7779406
62,69,0.115152099,0.9644093,0.264414,0.7767624
63,69,0.115152099,0.8999224,0.4360501,0.7732375
64,69,0.120587309,0.8887992,0.4582969,0.7679598
65,69,0.120587309,0.9184653,0.3955015,0.7647701
66,69,0.108850094,0.9293674,0.3691562,0.7587357
67,69,0.128850094,0.9574023,0.2887574,0.7537452
68,69,0.129477007,0.9761284,0.2171944,0.7479885
69,69,0.129477007,0.9293628,0.3691677,0.7439176
70,69,0.113698302,0.9108581,0.4127197,0.7382567
71,69,0.133698302,0.896828,0.4423794,0.7368487
72,69,0.116066193,0.9592216,0.2826551,0.7379885
73,69,0.136066193,0.924953,0.3800815,0.7340517
74,69,0.114688776,0.9567364,0.2909562,0.731887
75,69,0.114688776,0.9243117,0.3816384,0.7268774
76,69,0.079751992,0.9241251,0.3820901,0.7153448
77,69,0.079751992,0.8102134,0.5861351,0.7056705
78,69,0.090877237,0.798539,0.6019431,0.6969157
79,69,0.110877237,0.9029668,0.4297103,0.6967145
80,69,0.11649761,0.8338071,0.5520559,0.6928927
81,69,0.09649761,0.9035735,0.4284332,0.6900383
82,69,0.080956226,0.9152739,0.402832,0.6878161
83,69,0.120956226,0.9243108,0.3816406,0.6788601
84,69,0.103865939,0.8814549,0.4722682,0.6738123
85,69,0.123865939,0.9336953,0.3580686,0.6708525
86,69,0.128400685,0.9411529,0.3379811,0.6665517
87,69,0.128400685,0.9595407,0.28157,0.6636015
88,69,0.136876374,0.965713,0.259612,0.6617337
89,69,0.136876374,0.9489474,0.3154343,0.6565325
90,69,0.118923864,0.9896607,0.1434283,0.6457184
91,69,0.078923864,0.9791297,0.2032365,0.638659
92,69,0.093525796,0.8760335,0.4822502,0.6447605
93,69,0.113525796,0.7499671,0.6614752,0.640364
94,69,0.093412769,0.8214304,0.5703087,0.6291667
95,69,0.033412769,0.9999139,0.0131203,0.613113
96,69,0.06836134,0.8946366,0.4467945,0.603841
97,69,0.08836134,0.6151358,0.7884212,0.6000096
98,69,0.090703306,0.9526861,0.3039558,0.5994349
99,69,0.130703306,0.9697671,-0.2440324,0.5726341
100,69,0.034199076,0.9994296,0.0337713,0.5328736
101,69,0,0,0,0.4970498
145,69,0.040759021,0.2163772,-0.9763098,0.7741379
146,69,0.075791127,0.8609283,0.5087264,0.7853448
147,69,0.055791127,0.8971115,0.4418041,0.7877107
148,69,0.066877533,0.9997586,0.0219723,0.7866858
149,69,0.066877533,0.7986457,0.6018015,0.7904215
150,69,0.05678455,0.6015902,0.7988049,0.7884961
151,69,0.07678455,0.6748677,0.7379387,0.7882471
152,69,0.068845349,0.3858579,0.9225582,0.7904693
153,69,0.048845349,0.902262,0.4311883,0.7901054
154,69,0.010501547,-0.2807447,0.9597825,0.7844349
155,69,0.030501547,0.2047582,0.9788126,0.7814751
156,69,0.030348469,0.3328835,0.942968,0.7769923
157,69,0.070348469,0.1368202,0.9905959,0.7700478
158,69,0.029087965,0.7404848,0.6720732,0.7671072
159,69,0.049087965,0.8687415,0.4952658,0.7606226
160,69,0.04562058,0.8167532,0.5769871,0.7540134
161,69,0.02562058,0.4191523,0.9079159,0.7506322
162,69,0.063578475,0.6669394,0.745112,0.7452203
163,69,0.063578475,0.5834177,0.8121723,0.7412069
164,69,0.063748954,0.6749001,0.7379091,0.7403831
165,69,0.063748954,0.7089112,0.7052978,0.7356609
166,69,0.047350283,0.3443778,0.9388312,0.7288505
167,69,0.027350283,0.7203553,0.6936052,0.7261398
168,69,0.050974741,0.2250814,0.97434,0.7205651
169,69,0.050974741,0.8773779,0.4798,0.7149042
170,69,0.069230046,0.9509597,0.3093146,0.7160919
171,69,0.049230046,0.7828479,0.6222131,0.7147701
172,69,0.055718544,0.9776546,-0.2102176,0.7109387
173,69,0.015718544,0.6392391,0.769008,0.7091092
174,69,0.015055987,0.9991503,-0.0412137,0.7021073
175,69,0.035055987,0.9975176,0.0704172,0.6998084
176,69,0.032389724,0.4816186,0.876381,0.6987261
177,69,0.032389724,0.3734925,0.9276332,0.6939942
178,69,0.031422535,0.7455831,0.6664128,0.6907567
179,69,0.071422535,0.943854,0.3303629,0.6869157
180,69,0.082533796,0.971783,0.2358766,0.6863889
181,69,0.062533796,0.8645969,0.5024661,0.6742625
182,69,0.02232046,0.8715773,0.4902581,0.6634099
183,69,0.08232046,0.9853557,0.1705113,0.6666475
184,69,0.044841273,0.4639835,0.8858438,0.6669444
185,69,0.024841273,0.5693434,0.8220997,0.6563314
186,69,0.032017861,0.922445,0.3861286,0.6554981
187,69,0.032017861,0.9988683,-0.0475626,0.6639847
188,69,0.044450453,0.9863068,0.1649211,0.661772
189,69,0.044450453,-0.9633845,-0.2681237,0.6683142
190,69,0.058604141,0.9813326,-0.1923184,0.679636
191,69,0.158604141,0.4775898,0.878583,0.6804693
192,69,0.113320605,0.709214,0.7049933,0.6683812
220,69,0.362385334,0.7971812,-0.6037401,0.7919732
221,69,0.422385334,0.9895806,-0.1439803,0.7823467
222,69,0.467882732,0.9877749,-0.155887,0.7789559
223,69,0.467882732,0.9983335,-0.0577076,0.7760249
224,69,0.46437257,0.9934862,-0.1139528,0.7716858
225,69,0.48437257,0.9999112,-0.0133205,0.7727873
226,69,0.426665768,0.9661139,-0.258116,0.7694732
227,69,0.386665768,0.9588282,-0.283987,0.7681417
228,69,0.287986495,0.9988454,-0.0480401,0.7686207
229,69,0.227986495,0.9705214,0.241015,0.7650095
230,69,0.185187822,0.9988207,-0.0485513,0.764023
0,68,0.042209569,0.7447414,0.6673531,0.8633907
1,68,0.042209569,0.539901,0.8417285,0.8714464
2,68,0.041387747,0.3035716,0.9528086,0.8761111
3,68,0.021387747,-0.1679347,0.9857981,0.8694157
4,68,0.038583474,-0.2523878,0.9676262,0.8689942
5,68,0.018583474,-0.1048557,0.9944875,0.8622701
6,68,0.03587214,0.0966102,0.9953223,0.8600766
7,68,0.05587214,0.0743521,0.9972321,0.8597797
8,68,0.020730676,0.0168285,0.9998584,0.860613
9,68,0.060730676,0.0708752,0.9974852,0.8611398
10,68,0.042089803,0.3714863,0.9284384,0.8559962
11,68,0.042089803,0.3750485,0.9270052,0.8578065
12,68,0.035117583,-0.3857445,0.9226056,0.8580555
13,68,0.035117583,-0.3569005,0.9341424,0.8573755
14,68,0.034899899,-0.0439161,0.9990352,0.8529598
15,68,0.034899899,0.5405778,0.8412941,0.8505747
16,68,0.036247009,0.1747526,0.9846123,0.851954
17,68,0.036247009,0.3584373,0.9335538,0.8462356
18,68,0.044596666,0.4781467,0.87828,0.8436494
19,68,0.024596666,0.5801973,0.814476,0.8463697
20,68,0.042510058,0.0422293,0.999108,0.8470498
21,68,0.042510058,0.005241,0.9999863,0.8439368
22,68,0.035161168,0.4533187,0.8913485,0.8415038
23,68,0.055161168,0.4213019,0.9069204,0.8398947
24,68,0.046327583,0.5659491,0.8244402,0.8391188
25,68,0.046327583,0.5172538,0.855832,0.8378544
26,68,0.045918044,0.4263004,0.9045816,0.8357279
27,68,0.065918044,0.5098375,0.8602707,0.8346168
28,68,0.066274013,0.7356029,0.677413,0.8335249
29,68,0.066274013,0.6531324,0.7572438,0.8321264
30,68,0.048407994,0.6428066,0.7660285,0.8319157
31,68,0.068407994,0.7046517,0.7095534,0.830795
32,68,0.080984576,0.688337,0.725391,0.8296168
33,68,0.080984576,0.7498641,0.6615919,0.8294827
34,68,0.05075004,0.9175217,0.3976858,0.8287835
35,68,0.05075004,0.713084,0.7010785,0.8251532
36,68,0.071775382,0.7506889,0.6606559,0.8300191
37,68,0.071775382,0.8640119,0.5034713,0.8254597
38,68,0.081141017,0.7924569,0.6099279,0.8260154
39,68,0.081141017,0.6530995,0.7572721,0.8239272
40,68,0.095475566,0.8609746,0.5086479,0.8208046
41,68,0.095475566,0.8748411,0.48441,0.816523
42,68,0.079366873,0.8646885,0.5023086,0.8151436
43,68,0.099366873,0.8856139,0.4644223,0.8166379
44,68,0.108651432,0.7240539,0.6897434,0.8146839
45,68,0.088651432,0.8414183,0.5403843,0.8111973
46,68,0.087440068,0.8222012,0.5691969,0.808046
47,68,0.067440068,0.931474,0.3638078,0.811408
48,68,0.062018139,0.858861,0.5122088,0.8086973
49,68,0.082018139,0.883512,0.4684086,0.8067433
50,68,0.107459047,0.9293455,0.3692111,0.8036686
51,68,0.087459047,0.854577,0.5193247,0.8038793
52,68,0.08614284,0.8764483,0.481496,0.7978256
53,68,0.08614284,0.9116677,0.4109282,0.7926915
54,68,0.097648098,0.8422704,0.5390552,0.7915996
55,68,0.117648098,0.9484379,0.3169628,0.7883908
56,68,0.107187425,0.9040986,0.4273238,0.7847797
57,68,0.087187425,0.8511975,0.5248455,0.7826724
58,68,0.063970889,0.9013549,0.4330812,0.7822605
59,68,0.083970889,0.836733,0.547611,0.7761781
60,68,0.073760834,0.85501,0.5186114,0.7762739
61,68,0.113760834,0.8734398,0.4869322,0.7737069
62,68,0.115152099,0.9087114,0.4174249,0.7755843
63,68,0.135152099,0.9198754,0.3922108,0.772682
64,68,0.120587309,0.8783398,0.4780369,0.7702011
65,68,0.120587309,0.8720925,0.489341,0.7658525
66,68,0.108850094,0.8642433,0.503074,0.7591954
67,68,0.088850094,0.9407412,0.3391252,0.7542529
68,68,0.089477007,0.9679537,0.2511287,0.7488601
69,68,0.129477007,0.8465249,0.5323492,0.7430459
70,68,0.113698302,0.8665852,0.4990292,0.739272
71,68,0.093698302,0.8900872,0.4557903,0.73659
72,68,0.096066193,0.9217364,0.387817,0.731159
73,68,0.136066193,0.8994149,0.4370959,0.7278927
74,68,0.094688776,0.921218,0.3890468,0.7240326
75,68,0.074688776,0.9105739,0.4133464,0.7205364
76,68,0.079751992,0.7795216,0.6263754,0.7141762
77,68,0.119751992,0.8556968,0.5174776,0.7090613
78,68,0.110877237,0.798959,0.6013855,0.7092146
79,68,0.070877237,0.8690705,0.4946882,0.7057088
80,68,0.09649761,0.671615,0.7409003,0.6977969
81,68,0.09649761,0.8585292,0.5127648,0.6911781
82,68,0.080956226,0.9154145,0.4025126,0.687864
83,68,0.100956226,0.9509738,0.3092715,0.6806034
84,68,0.083865939,0.9095147,0.4156719,0.6729597
85,68,0.103865939,0.9461892,0.3236139,0.6695402
86,68,0.128400685,0.9848866,0.1732001,0.6589751
87,68,0.088400685,0.9775856,0.2105385,0.6544061
88,68,0.096876374,0.9430659,0.332606,0.6552299
89,68,0.056876374,0.8359315,0.5488337,0.6496456
90,68,0.038923864,0.7463328,0.6655729,0.6473084
91,68,0.038923864,0.9757402,0.2189316,0.641226
92,68,0.073525796,0.6823497,0.7310259,0.6374904
93,68,0.073525796,0.9179453,0.3967069,0.6258812
94,68,0.113412769,0.8709414,0.4913869,0.6206226
95,68,0.073412769,0.8931221,0.4498144,0.6106417
96,68,0.08836134,0.9735063,0.2286604,0.6030939
97,68,0.12836134,0.4617761,0.8869965,0.5985728
98,68,0.130703306,0.7696744,0.6384366,0.5934387
99,68,0.070703306,0.9737196,-0.2277502,0.5852203
100,68,0.034199076,0.9051586,0.4250739,0.5689942
101,68,0,0,0,0.513046
144,68,0.180759021,-0.5827425,-0.8126569,0.7635728
145,68,0.060759021,0.6090891,0.7931018,0.7746839
146,68,0.075791127,0.8001137,0.5998483,0.7811782
147,68,0.075791127,0.8776566,0.4792899,0.7834387
148,68,0.086877533,0.9299112,0.3677842,0.7833908
149,68,0.046877533,0.863404,0.5045133,0.7821935
150,68,0.05678455,0.6269286,0.7790768,0.7852299
151,68,0.07678455,0.772998,0.6344084,0.7874617
152,68,0.068845349,0.8132735,0.5818815,0.7808429
153,68,0.048845349,0.8925622,0.4509243,0.7829598
154,68,0.070501547,0.9007388,0.4343611,0.7821264
155,68,0.070501547,0.8936484,0.4487677,0.7728257
156,68,0.070348469,0.8409813,0.5410642,0.7722893
157,68,0.110348469,0.8900848,0.455795,0.7651054
158,68,0.089087965,0.9689844,0.2471221,0.7588985
159,68,0.089087965,0.9642469,0.2650053,0.7583908
160,68,0.06562058,0.902142,0.4314391,0.7548946
161,68,0.10562058,0.9678896,0.2513756,0.7520593
162,68,0.063578475,0.8514642,0.5244128,0.7431418
163,68,0.023578475,0.7844656,0.6201724,0.7390422
164,68,0.063748954,0.5630414,0.8264287,0.7338601
165,68,0.063748954,0.5926656,0.8054487,0.7289368
166,68,0.047350283,0.5813254,0.8136712,0.7239847
167,68,0.047350283,0.7795984,0.6262798,0.7155268
168,68,0.030974741,0.460938,0.8874323,0.7162548
169,68,0.030974741,0.5323985,0.8464938,0.7138697
170,68,0.069230046,0.2222645,0.9749864,0.7117433
171,68,0.049230046,0.6610771,0.7503179,0.7109195
172,68,0.075718544,0.9992927,-0.0376048,0.711341
173,68,0.075718544,0.8644074,0.5027922,0.7044157
174,68,0.075055987,0.9275889,0.3736025,0.6982279
175,68,0.055055987,0.645485,0.763773,0.6948467
176,68,0.032389724,0.9256804,0.3783065,0.6951916
177,68,0.052389724,0.8956431,0.4447734,0.6883429
178,68,0.051422535,0.9969025,0.0786469,0.6843199
179,68,0.071422535,0.5368461,0.8436802,0.6796169
180,68,0.042533796,0.373906,0.9274666,0.6796169
181,68,0.062533796,0.5780957,0.815969,0.6698946
182,68,0.06232046,0.9743797,0.2249094,0.660795
183,68,0.06232046,0.9881279,0.1536335,0.6499712
184,68,0.044841273,0.9199889,0.3919445,0.6386686
185,68,0.044841273,0.7887028,0.6147747,0.6401628
186,68,0.072017861,0.9874859,0.1577069,0.6418391
187,68,0.072017861,0.9999426,0.0107134,0.6518582
188,68,0.064450453,0.9507721,0.3098909,0.6514463
189,68,0.104450453,0.1800496,-0.9836575,0.6592146
190,68,0.038604141,0.8362679,0.5483209,0.6663889
191,68,0.178604141,0.7430501,-0.6692358,0.6798755
192,68,0.073320605,-0.5688346,0.8224519,0.6768008
193,68,0,0,0,0.6576245
221,68,0.462385334,0.9903607,0.1385121,0.7861494
222,68,0.667882732,0.9964169,0.084578,0.7854406
223,68,0.707882732,0.9993589,0.0358023,0.7808908
224,68,0.76437257,0.9992784,0.0379829,0.7718295
225,68,0.84437257,0.9999033,0.013906,0.7655843
226,68,0.886665768,0.9952303,-0.0975535,0.7628927
227,68,0.946665768,0.966204,-0.2577788,0.7622797
228,68,0.707986495,0.9719054,-0.2353721,0.7580364
229,68,0.427986495,0.9406823,-0.3392888,0.7539272
230,68,0.305187822,0.999548,-0.0300653,0.7554502
0,67,0.079676544,0.8835378,0.4683598,0.8445977
1,67,0.079676544,0.8880734,0.4597017,0.8557279
2,67,0.074926966,0.9193775,0.3933764,0.8683142
3,67,0.074926966,0.9285846,0.3711207,0.8678544
4,67,0.053364191,0.9022671,0.4311775,0.8641954
5,67,0.053364191,0.6916099,0.7222713,0.8629118
6,67,0.050571551,0.8017073,0.5977169,0.8636207
7,67,0.030571551,0.5668874,0.8237953,0.8625479
8,67,0.04586686,0.6384782,0.76964,0.8597127
9,67,0.04586686,0.7008899,0.7132695,0.8580555
10,67,0.043286099,0.5658727,0.8244926,0.8579693
11,67,0.043286099,0.4010354,0.9160625,0.858726
12,67,0.037964264,0.763249,0.6461044,0.8578448
13,67,0.037964264,0.7045287,0.7096754,0.8545019
14,67,0.063642952,0.7381962,0.6745861,0.8504981
15,67,0.043642952,0.8340589,0.5516753,0.8484962
16,67,0.036482795,0.9087122,0.4174232,0.8425479
17,67,0.036482795,0.3464119,0.9380825,0.8424616
18,67,0.028000096,0.3981124,0.9173366,0.8432758
19,67,0.048000096,0.6649728,0.7468676,0.8427011
20,67,0.052903593,0.7647941,0.6442748,0.8411399
21,67,0.072903593,0.8265768,0.562824,0.837069
22,67,0.079659884,0.8786691,0.4774311,0.8342816
23,67,0.099659884,0.8919731,0.4520884,0.831839
24,67,0.065213593,0.9244325,0.3813457,0.8324904
25,67,0.065213593,0.74037,0.6721995,0.8321647
26,67,0.073958622,0.7150001,0.6991243,0.8294061
27,67,0.073958622,0.8387012,0.5445919,0.8281034
28,67,0.090935773,0.8897744,0.4564005,0.8291092
29,67,0.090935773,0.8003646,0.5995136,0.8281226
30,67,0.086698712,0.8951361,0.445793,0.8254023
31,67,0.086698712,0.9394889,0.3425792,0.8264368
32,67,0.080391332,0.8570454,0.515241,0.8237835
33,67,0.080391332,0.844201,0.5360267,0.8218294
34,67,0.109258642,0.9182174,0.3960769,0.8187548
35,67,0.109258642,0.9114525,0.4114054,0.8173563
36,67,0.094053995,0.9253134,0.3792032,0.81659
37,67,0.114053995,0.9626713,0.2706731,0.8134291
38,67,0.127465709,0.9527196,0.3038509,0.8124617
39,67,0.107465709,0.881888,0.4714589,0.8086111
40,67,0.08595824,0.859547,0.5110567,0.807864
41,67,0.06595824,0.81941,0.5732079,0.804023
42,67,0.083278124,0.8507417,0.525584,0.8031896
43,67,0.103278124,0.9156095,0.4020686,0.8049425
44,67,0.078864161,0.8589594,0.5120437,0.8048754
45,67,0.078864161,0.8887769,0.4583401,0.8031226
46,67,0.087596584,0.8596942,0.5108091,0.801408
47,67,0.067596584,0.8308122,0.5565529,0.8002394
48,67,0.080719676,0.902573,0.4305368,0.8043486
49,67,0.080719676,0.9727693,0.2317754,0.7994252
50,67,0.11358149,0.9516962,0.3070415,0.7960536
51,67,0.11358149,0.9225311,0.3859227,0.7976054
52,67,0.111605479,0.9061717,0.4229099,0.7965326
53,67,0.071605479,0.8924407,0.4511647,0.7893199
54,67,0.067494916,0.7839214,0.6208601,0.785728
55,67,0.107494916,0.6333947,0.7738289,0.7845306
56,67,0.078578713,0.9255024,0.3787417,0.7782375
57,67,0.078578713,0.907222,0.4206522,0.7746552
58,67,0.085093772,0.8970312,0.4419671,0.7698276
59,67,0.085093772,0.7868332,0.6171656,0.7660536
60,67,0.050017877,0.7213154,0.6926067,0.7647126
61,67,0.090017877,0.8688319,0.4951071,0.7628352
62,67,0.072443189,0.8792077,0.4764387,0.7614655
63,67,0.092443189,0.8287145,0.5596715,0.7612452
64,67,0.100096405,0.8799083,0.4751436,0.7587069
65,67,0.120096405,0.910765,0.4129251,0.7595019
66,67,0.09997894,0.9373325,0.3484361,0.7561015
67,67,0.09997894,0.9505607,0.3105386,0.751044
68,67,0.104155308,0.9519061,0.3063897,0.747136
69,67,0.104155308,0.8834242,0.4685742,0.7445977
70,67,0.112776727,0.8314716,0.5555673,0.7374713
71,67,0.072776727,0.8289421,0.5593344,0.7284291
72,67,0.084047716,0.9497405,0.3130382,0.7218007
73,67,0.104047716,0.9678743,0.2514347,0.713477
74,67,0.091357778,0.9566749,0.2911583,0.7065229
75,67,0.091357778,0.9517696,0.3068136,0.7038793
76,67,0.112232353,0.9204547,0.3908493,0.7003544
77,67,0.092232353,0.9223536,0.3863467,0.7017433
78,67,0.098723495,0.8957648,0.4445283,0.7007375
79,67,0.098723495,0.8681715,0.4962642,0.6940805
80,67,0.096925521,0.80786,0.5893745,0.6916475
81,67,0.096925521,0.9775168,0.2108578,0.6871647
82,67,0.106706855,0.9161689,0.4007924,0.6821455
83,67,0.086706855,0.9622763,0.2720743,0.6760824
84,67,0.119862921,0.8051149,0.593119,0.6726149
85,67,0.119862921,0.9134129,0.4070342,0.6709099
86,67,0.11646036,0.9427476,0.333507,0.660546
87,67,0.11646036,0.921851,0.3875445,0.6520402
88,67,0.07018645,0.9286099,0.3710574,0.6421552
89,67,0.09018645,0.8791429,0.4765582,0.6372893
90,67,0.09201257,0.8978739,0.4402528,0.6332471
91,67,0.07201257,0.9709675,0.2392116,0.6258813
92,67,0.049738797,0.7818277,0.6234945,0.6249521
93,67,0.089738797,0.8400769,0.5424674,0.6234291
94,67,0.102537086,0.86746,0.4975069,0.6228639
95,67,0.082537086,0.8785239,0.4776984,0.6072605
96,67,0.115790777,0.9999871,-0.0050771,0.5999617
97,67,0.115790777,0.9379549,0.3467573,0.59591
98,67,0.083792648,0.7278462,0.6857404,0.5874425
99,67,0.003792648,0.7572932,0.653075,0.5832567
100,67,0.022778707,0.1379024,-0.9904458,0.5812261
101,67,0.262778707,0.7710301,-0.6367986,0.5536399
102,67,0,0,0,0.4929885
143,67,0.141742946,-0.512316,-0.858797,0.757567
144,67,0.061098893,0.8890851,0.457742,0.7629119
145,67,0.101098893,0.7907805,0.6120999,0.770795
146,67,0.060816811,0.7164758,0.6976119,0.7693774
147,67,0.100816811,0.8732988,0.487185,0.7712452
148,67,0.065442251,0.811679,0.5841038,0.7706896
149,67,0.045442251,0.9503003,0.3113349,0.7690038
150,67,0.12393422,0.8691233,0.4945954,0.7654215
151,67,0.10393422,0.9343098,0.3564622,0.7680076
152,67,0.060169648,0.8950319,0.4460021,0.7691762
153,67,0.040169648,0.6790893,0.7340556,0.7676628
154,67,0.097377771,0.830255,0.5573838,0.7680652
155,67,0.077377771,0.90187,0.4320077,0.7645881
156,67,0.066427728,0.7080998,0.7061123,0.7612548
157,67,0.066427728,0.9138328,0.4060905,0.7554215
158,67,0.039737771,0.7636907,0.6455823,0.7489463
159,67,0.059737771,0.4441764,0.8959394,0.7395881
160,67,0.012671624,-0.0978323,0.9952029,0.7417337
161,67,0.032671624,0.8225973,0.5686244,0.7353161
162,67,0.065104999,0.8052466,0.59294,0.7252873
163,67,0.065104999,0.8565742,0.5160238,0.7301533
164,67,0.066519254,0.8751901,0.4837792,0.7219827
165,67,0.066519254,0.9116005,0.4110773,0.7105843
166,67,0.053589599,0.9422246,0.334982,0.7083908
167,67,0.073589599,0.9387852,0.344503,0.7043295
168,67,0.071478348,0.8076427,0.5896722,0.7078544
169,67,0.051478348,0.9536448,0.3009347,0.7016188
170,67,0.074830618,0.71838,0.6956508,0.6919062
